"CallID","EmployeeID","CallDate","CallType","CurrentCustomer","Territory","CompanyType","EstimatedCompanyRev","FlaggedForCallBack","CallDuration","Score"
"CID.2611","REP-11","2015-03-27","Product Information","no","Midwest","Retail","10-25","No",3100,0.194584930082783
"CID.2612","REP-13","2015-02-27","Billing","yes","West","Utility","50+","No",1420,0.507051586406305
"CID.2613","REP-3","2014-08-05","MISC","yes","Midwest","Academic","25-50","No",2800,0.287239592755213
"CID.2614","REP-26","2014-12-24","Pricing","yes","West","None","6-10","No",3760,0.332440741360188
"CID.2615","REP-29","2014-11-21","Tech Question","yes","West","Retail","50+","No",2920,0.760178687982261
"CID.2616","REP-18","2015-05-07","Product Information","yes","Midwest","Utility","<1","No",2490,0.0786411699373275
"CID.2617","REP-8","2015-01-15","Tech Question","yes","Midwest","Sales","25-50","No",320,0.2031492178794
"CID.2618","REP-27","2015-05-14","Billing","no","Midwest","None","10-25","No",3320,0.911474589025602
"CID.2619","REP-17","2014-06-13","Product Information","no","West","None","25-50","Yes",2400,0.35973066650331
"CID.2620","REP-22","2015-01-13","Tech Question","no","Midwest","Tech","10-25","No",2000,0.395019034622237
"CID.2621","REP-4","2015-05-14","Billing","no","Midwest","None","6-10","No",2410,0.534287841292098
"CID.2622","REP-9","2015-02-10","Product Information","no","West","Tech","10-25","No",920,0.339569896925241
"CID.2623","REP-19","2014-12-04","Billing","no","West","Sales","10-25","No",3300,0.685255088377744
"CID.2624","REP-7","2014-09-03","MISC","no","Midwest","Tech","10-25","No",3910,0.186088936170563
"CID.2625","REP-21","2015-01-24","MISC","yes","Midwest","Tech","<1","No",1630,0.101664207875729
"CID.2626","REP-4","2015-04-19","Pricing","no","Midwest","Govt","<1","No",3780,0.649172120960429
"CID.2627","REP-3","2014-07-08","Product Information","yes","Midwest","Govt","1-5","No",160,0.114008949138224
"CID.2628","REP-14","2014-11-03","Tech Question","yes","East","Sales","10-25","No",1900,0.804948581848294
"CID.2629","REP-22","2014-05-26","MISC","yes","West","Tech","10-25","No",3890,0.623066583415493
"CID.2630","REP-27","2015-04-27","Pricing","yes","West","Govt","6-10","No",1220,0.55673865834251
"CID.2631","REP-21","2015-04-27","Product Information","yes","Midwest","Academic","10-25","Yes",580,0.213102278066799
"CID.2632","REP-19","2014-08-17","Pricing","yes","Midwest","Tech","10-25","No",2310,0.820908017223701
"CID.2633","REP-1","2014-10-17","Pricing","no","Midwest","Tech","<1","No",1280,0.347635624697432
"CID.2634","REP-14","2014-12-24","Tech Question","yes","West","Sales","10-25","No",1990,0.712711565429345
"CID.2635","REP-19","2015-04-11","MISC","yes","Midwest","Academic","10-25","No",10,0.730646063573658
"CID.2636","REP-8","2014-06-21","Pricing","yes","Midwest","Govt","6-10","No",3380,0.936241666553542
"CID.2637","REP-25","2014-11-19","Billing","no","East","Govt","6-10","Yes",3970,0.565070012118667
"CID.2638","REP-35","2015-02-05","MISC","no","Midwest","Govt","10-25","Yes",1850,0.923022301634774
"CID.2639","REP-13","2014-10-01","Pricing","no","East","Sales","<1","No",2710,0.0707473019137979
"CID.2640","REP-32","2014-06-16","MISC","yes","West","Retail","<1","Yes",1710,0.958051038207486
"CID.2641","REP-15","2014-06-06","Product Information","yes","Midwest","Tech","10-25","No",1610,0.326396496966481
"CID.2642","REP-7","2015-03-28","Billing","yes","Midwest","Govt","6-10","No",3190,0.805841105524451
"CID.2643","REP-13","2015-05-10","MISC","no","Midwest","Retail","<1","No",450,0.463368537835777
"CID.2644","REP-16","2014-09-30","Tech Question","no","West","Academic","10-25","No",3600,0.397734106518328
"CID.2645","REP-21","2015-05-10","MISC","no","Midwest","None","6-10","No",530,0.587081555975601
"CID.2646","REP-6","2015-05-15","Billing","no","East","Utility","1-5","No",1190,0.0353728607296944
"CID.2647","REP-11","2014-08-26","MISC","yes","East","Sales","10-25","Yes",1060,0.294857462868094
"CID.2648","REP-24","2014-10-18","Billing","no","East","Utility","10-25","No",950,0.61929523688741
"CID.2649","REP-19","2015-03-01","MISC","no","West","Utility","<1","No",3660,0.277723141945899
"CID.2650","REP-28","2014-07-08","Pricing","yes","Midwest","Govt","10-25","No",3600,0.401234920602292
"CID.2651","REP-13","2014-06-26","MISC","no","Midwest","Sales","10-25","No",2100,0.625451543368399
"CID.2652","REP-20","2015-03-13","Pricing","yes","West","Academic","10-25","No",1490,0.575810711132362
"CID.2653","REP-14","2015-04-29","MISC","no","West","Tech","6-10","No",200,0.889666728908196
"CID.2654","REP-9","2014-10-23","Product Information","yes","Midwest","Retail","6-10","No",1160,0.439223568420857
"CID.2655","REP-30","2015-01-08","Pricing","yes","West","Sales","10-25","No",430,0.321417047875002
"CID.2656","REP-12","2014-05-24","Tech Question","no","West","Utility","25-50","No",1790,0.779752046102658
"CID.2657","REP-10","2014-07-21","Pricing","yes","Midwest","Academic","6-10","No",3570,0.389206420164555
"CID.2658","REP-7","2015-02-27","Product Information","no","Midwest","Utility","10-25","No",2890,0.718111431458965
"CID.2659","REP-18","2015-05-08","Product Information","yes","West","Utility","50+","No",1440,0.186372281983495
"CID.2660","REP-9","2015-03-19","Tech Question","no","Midwest","Utility","25-50","No",1860,0.466419912409037
"CID.2661","REP-23","2014-11-03","Tech Question","no","East","Tech","10-25","Yes",820,0.837822506204247
"CID.2662","REP-12","2014-06-28","Tech Question","no","East","Utility","10-25","No",3710,0.428159978240728
"CID.2663","REP-13","2015-02-13","Pricing","yes","Midwest","Sales","10-25","Yes",3880,0.897892794804648
"CID.2664","REP-31","2014-09-08","Product Information","no","West","Academic","10-25","No",160,0.204842806095257
"CID.2665","REP-24","2015-02-06","Pricing","no","Midwest","Govt","10-25","No",1130,0.409454091684893
"CID.2666","REP-34","2015-04-17","Tech Question","no","West","None","25-50","No",1060,0.922430695965886
"CID.2667","REP-32","2014-09-26","Tech Question","no","Midwest","None","6-10","No",1690,0.396526510594413
"CID.2668","REP-15","2015-02-08","Billing","no","East","Academic","1-5","No",1200,0.958022808888927
"CID.2669","REP-16","2015-04-27","MISC","no","East","Govt","<1","No",790,0.49432873330079
"CID.2670","REP-8","2015-03-07","MISC","yes","Midwest","Retail","10-25","No",3080,0.455904459115118
"CID.2671","REP-23","2014-05-22","MISC","yes","West","Retail","10-25","No",640,0.478972300188616
"CID.2672","REP-25","2014-09-03","MISC","no","East","Tech","25-50","No",2840,0.944139959523454
"CID.2673","REP-7","2015-01-06","Pricing","yes","Midwest","None","<1","No",3770,0.568885058397427
"CID.2674","REP-25","2015-05-01","Billing","no","Midwest","Govt","<1","No",1520,0.945725477999076
"CID.2675","REP-16","2015-05-05","Billing","yes","East","Sales","10-25","No",700,0.315674273297191
"CID.2676","REP-29","2014-12-29","Billing","yes","Midwest","Govt","6-10","No",600,0.0138081402983516
"CID.2677","REP-25","2015-01-15","Pricing","yes","West","Academic","50+","No",670,0.786487859440967
"CID.2678","REP-13","2014-11-26","Tech Question","no","Midwest","None","25-50","No",2510,0.730386283248663
"CID.2679","REP-7","2014-12-30","Tech Question","yes","Midwest","Govt","10-25","No",2280,0.681765988003463
"CID.2680","REP-3","2015-03-15","Billing","no","Midwest","Sales","10-25","No",2800,0.982333320425823
"CID.2681","REP-33","2015-01-20","Product Information","yes","Midwest","Tech","10-25","No",1780,0.824694972252473
"CID.2682","REP-32","2015-05-11","Tech Question","yes","Midwest","Sales","10-25","No",2990,0.930783019168302
"CID.2683","REP-5","2015-03-08","Pricing","no","East","Tech","50+","No",3240,0.143831259571016
"CID.2684","REP-34","2015-05-19","Pricing","yes","Midwest","Govt","10-25","Yes",1010,0.658229709370062
"CID.2685","REP-15","2014-06-23","Pricing","yes","East","Utility","10-25","No",3720,0.0401855313684791
"CID.2686","REP-7","2015-03-02","Tech Question","no","West","None","10-25","No",1060,0.365586277330294
"CID.2687","REP-6","2014-12-02","MISC","yes","Midwest","Sales","10-25","No",1460,0.827273663133383
"CID.2688","REP-33","2015-03-20","Pricing","yes","Midwest","Sales","50+","No",1740,0.837901533348486
"CID.2689","REP-3","2014-08-07","Tech Question","no","Midwest","Retail","10-25","No",3620,0.910343477735296
"CID.2690","REP-34","2015-02-18","Tech Question","yes","Midwest","Tech","10-25","No",2990,0.133437419543043
"CID.2691","REP-26","2015-01-06","Product Information","yes","West","Academic","6-10","No",2660,0.830680219922215
"CID.2692","REP-29","2014-11-23","Pricing","yes","Midwest","Tech","25-50","No",2320,0.709100099746138
"CID.2693","REP-22","2014-11-28","Product Information","yes","East","Sales","6-10","No",460,0.141385647468269
"CID.2694","REP-19","2015-04-14","Tech Question","no","West","Govt","10-25","No",1530,0.910970063181594
"CID.2695","REP-26","2014-12-20","Billing","no","East","Tech","6-10","No",160,0.916115071624517
"CID.2696","REP-8","2014-06-04","Pricing","yes","East","Utility","<1","No",2610,0.991360943531618
"CID.2697","REP-28","2014-09-05","MISC","no","Midwest","Sales","6-10","No",640,0.609393253922462
"CID.2698","REP-26","2014-07-09","Billing","no","East","Tech","<1","No",960,0.848998154513538
"CID.2699","REP-21","2014-10-22","Product Information","no","West","None","10-25","No",2780,0.316595881944522
"CID.2700","REP-5","2015-02-24","Pricing","yes","Midwest","None","10-25","No",2500,0.229697622358799
"CID.2701","REP-27","2014-06-04","MISC","no","West","Tech","10-25","No",1040,0.468472095904872
"CID.2702","REP-27","2015-03-11","MISC","no","Midwest","Academic","10-25","Yes",3790,0.859841077821329
"CID.2703","REP-5","2015-05-13","MISC","no","Midwest","Tech","10-25","No",3060,0.447738386690617
"CID.2704","REP-28","2014-09-20","Billing","no","East","None","50+","No",390,0.970918981125578
"CID.2705","REP-10","2014-12-02","Billing","yes","West","Retail","10-25","No",1230,0.421854050830007
"CID.2706","REP-5","2014-09-08","Billing","yes","East","Retail","1-5","No",310,0.901359446812421
"CID.2707","REP-27","2014-08-17","Tech Question","yes","Midwest","Govt","25-50","No",1670,0.625965586397797
"CID.2708","REP-2","2015-04-16","Tech Question","yes","Midwest","Retail","50+","No",1490,0.224134821211919
"CID.2709","REP-12","2014-12-08","MISC","yes","East","Tech","10-25","Yes",370,0.448542537400499
"CID.2710","REP-16","2014-06-09","MISC","yes","Midwest","Sales","10-25","No",120,0.916669806698337
"CID.2711","REP-16","2014-07-06","Tech Question","yes","Midwest","Academic","10-25","No",270,0.324710658518597
"CID.2712","REP-16","2014-07-16","Pricing","no","Midwest","None","10-25","Yes",1810,0.964660707162693
"CID.2713","REP-19","2014-06-21","Product Information","no","East","Sales","10-25","Yes",3360,0.915810686070472
"CID.2714","REP-31","2014-10-26","Billing","yes","Midwest","None","10-25","Yes",2420,0.19949495838955
"CID.2715","REP-11","2015-04-20","Billing","no","East","Utility","<1","No",3600,0.945239449851215
"CID.2716","REP-12","2015-02-07","Product Information","yes","Midwest","Tech","25-50","No",2800,0.571920367190614
"CID.2717","REP-5","2014-07-13","Pricing","no","West","Academic","10-25","No",900,0.3249676884152
"CID.2718","REP-29","2014-06-25","Tech Question","yes","East","Sales","<1","No",2470,0.845111889531836
"CID.2719","REP-8","2014-06-06","Billing","yes","West","Academic","10-25","No",3670,0.209626882337034
"CID.2720","REP-28","2015-05-15","Billing","yes","East","Govt","10-25","No",820,0.555777354165912
"CID.2721","REP-20","2014-11-22","Tech Question","yes","East","Tech","10-25","No",3370,0.0581590293440968
"CID.2722","REP-9","2015-03-13","Tech Question","yes","West","Tech","<1","No",90,0.104048779001459
"CID.2723","REP-28","2015-01-14","Tech Question","no","East","Utility","25-50","No",2290,0.559575004735962
"CID.2724","REP-24","2015-02-18","MISC","no","Midwest","Academic","10-25","No",670,0.289058553054929
"CID.2725","REP-30","2015-04-25","Tech Question","yes","Midwest","Utility","<1","No",280,0.864650337724015
"CID.2726","REP-12","2014-10-25","Pricing","no","West","Retail","6-10","No",3180,0.493250336032361
"CID.2727","REP-2","2014-09-02","Tech Question","no","East","Retail","10-25","No",2150,0.339726981939748
"CID.2728","REP-14","2014-11-27","Billing","no","West","None","6-10","No",2260,0.301709785824642
"CID.2729","REP-4","2015-01-26","Pricing","no","West","Sales","<1","No",1360,0.65145902778022
"CID.2730","REP-19","2015-02-13","Billing","no","Midwest","Sales","1-5","No",3550,0.432731578592211
"CID.2731","REP-2","2015-03-25","MISC","yes","West","Academic","10-25","No",460,0.0360765573568642
"CID.2732","REP-22","2014-06-24","Tech Question","yes","West","Utility","10-25","No",2780,0.776796390302479
"CID.2733","REP-33","2014-11-26","Billing","yes","East","Utility","6-10","No",1390,0.788156555499882
"CID.2734","REP-19","2014-10-18","Tech Question","yes","Midwest","Govt","<1","No",1670,0.33435125160031
"CID.2735","REP-2","2015-05-07","MISC","no","Midwest","Govt","6-10","No",3970,0.91668878076598
"CID.2736","REP-32","2015-04-12","Pricing","yes","East","Tech","<1","No",610,0.602060774806887
"CID.2737","REP-22","2014-08-20","Product Information","yes","Midwest","Govt","10-25","No",1110,0.169768936932087
"CID.2738","REP-24","2014-09-20","Pricing","yes","Midwest","Sales","50+","No",2090,0.838020875817165
"CID.2739","REP-32","2015-05-10","Product Information","no","Midwest","Tech","<1","No",300,0.320609217509627
"CID.2740","REP-30","2014-12-10","Pricing","no","Midwest","None","10-25","Yes",230,0.883870757417753
"CID.2741","REP-4","2015-02-20","Product Information","no","East","Sales","25-50","No",3910,0.669098356273025
"CID.2742","REP-9","2014-07-06","Pricing","yes","Midwest","Utility","50+","No",1360,0.785887171281502
"CID.2743","REP-24","2014-11-09","Product Information","yes","Midwest","None","10-25","No",1770,0.356801944086328
"CID.2744","REP-4","2014-06-30","Billing","yes","Midwest","Govt","50+","No",2060,0.292683272389695
"CID.2745","REP-24","2014-12-02","MISC","yes","East","Utility","10-25","No",3840,0.720438009826466
"CID.2746","REP-29","2015-03-03","Tech Question","no","East","Sales","10-25","No",2020,0.703972199466079
"CID.2747","REP-9","2015-04-04","Tech Question","no","Midwest","Utility","1-5","No",1190,0.132394816493616
"CID.2748","REP-7","2014-12-31","Tech Question","no","West","Academic","<1","No",1100,0.783862818498164
"CID.2749","REP-1","2014-07-26","Tech Question","yes","West","Retail","10-25","No",2630,0.955248860409483
"CID.2750","REP-2","2014-12-27","Pricing","no","West","Govt","<1","No",1030,0.608777004294097
"CID.2751","REP-35","2014-08-14","Tech Question","yes","West","Govt","25-50","No",310,0.471903847763315
"CID.2752","REP-17","2015-01-05","Tech Question","yes","East","Utility","10-25","No",3210,0.337680544238538
"CID.2753","REP-4","2015-05-09","Pricing","no","Midwest","Utility","10-25","No",2300,0.568189083831385
"CID.2754","REP-2","2014-09-10","Product Information","no","East","Academic","25-50","No",2090,0.058687532087788
"CID.2755","REP-2","2015-02-15","Billing","yes","East","Utility","<1","No",3650,0.105443569365889
"CID.2756","REP-17","2014-10-03","Product Information","yes","Midwest","Govt","10-25","No",600,0.360865925904363
"CID.2757","REP-20","2014-11-10","Tech Question","yes","Midwest","Tech","6-10","No",1400,0.901052724802867
"CID.2758","REP-7","2015-04-18","Tech Question","no","Midwest","Tech","10-25","No",2330,0.524675087770447
"CID.2759","REP-8","2014-08-19","MISC","yes","East","Utility","1-5","No",470,0.602239777101204
"CID.2760","REP-21","2014-05-31","Billing","yes","Midwest","Sales","10-25","No",990,0.560471451608464
"CID.2761","REP-11","2015-04-25","Pricing","no","Midwest","Utility","1-5","No",3120,0.692631560144946
"CID.2762","REP-24","2014-07-24","MISC","yes","Midwest","Retail","50+","No",1040,0.0535023484844714
"CID.2763","REP-29","2014-05-28","Pricing","no","East","None","10-25","No",3770,0.575067333877087
"CID.2764","REP-32","2015-03-29","MISC","yes","Midwest","Govt","10-25","No",2410,0.88495745905675
"CID.2765","REP-31","2014-06-01","MISC","yes","Midwest","Sales","10-25","No",630,0.588856353424489
"CID.2766","REP-23","2014-07-24","Pricing","no","East","Tech","10-25","No",3660,0.193666209699586
"CID.2767","REP-9","2014-07-06","Product Information","no","Midwest","Govt","50+","No",2860,0.410624451236799
"CID.2768","REP-34","2015-04-21","Tech Question","yes","Midwest","Utility","10-25","No",2390,0.730316955363378
"CID.2769","REP-34","2014-11-20","Billing","no","East","Retail","10-25","No",3230,0.0131875036749989
"CID.2770","REP-15","2014-09-13","Billing","no","Midwest","Retail","6-10","No",3040,0.44256019545719
